; RCP 26 emissions ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
; http://tntcat.iiasa.ac.at:8787/RcpDb/dsd?Action=htmlpage&page=download,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;UNITS:,GtC/yr,GtC/yr,MtCH4/yr,MtN2O-N/yr,MtS/yr,Gg/yr,MtCO/yr,Mt/yr,MtN/yr,Mt/yr,Mt/yr,MtN/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr,kt/yr
1860,0.090999999,0.51896689,60.246364,0.48257672,2.9000405,2900.0405,391.88307,69.131206,5.772914,3.3004441,22.677911,2.1619782,0.010354793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.923,0,0,0,0,0,0,0,0,157.267,3100.211
1861,0.094999998,0.5282236,59.614468,0.50499476,2.9926781,2992.6781,392.8961,69.269044,5.8128366,3.3244138,22.734528,2.2735927,0.01035496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.973,0,0,0,0,0,0,0,0,157.267,3100.211
1862,0.096999998,0.47371663,58.982573,0.47111281,3.0853157,3085.3157,393.90914,69.406881,5.8527592,3.3483835,22.791144,2.1558166,0.010355129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.028,0,0,0,0,0,0,0,0,157.267,3100.211
1863,0.104,0.47374912,58.350677,0.47444935,3.1779532,3177.9532,394.92218,69.544719,5.8926817,3.3723532,22.847761,2.192329,0.010355298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.081,0,0,0,0,0,0,0,0,157.267,3100.211
1864,0.112,0.47413825,57.718781,0.47785801,3.2705908,3270.5908,395.93522,69.682556,5.9326043,3.3963229,22.904378,2.2299438,0.010355467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.134,0,0,0,0,0,0,0,0,157.267,3100.211
1865,0.119,0.47479536,57.086885,0.48144966,3.3632284,3363.2284,396.94826,69.820393,5.9725268,3.4202926,22.960995,2.2655309,0.010355635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.184,0,0,0,0,0,0,0,0,157.267,3100.211
1866,0.122,0.47491218,56.45499,0.48420454,3.455866,3455.866,397.9613,69.958231,6.0124494,3.4442623,23.017612,2.2871958,0.010355804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.239,0,0,0,0,0,0,0,0,157.267,3100.211
1867,0.13022269,0.47338353,55.823094,0.48472337,3.5485035,3548.5035,398.97434,70.096068,6.052372,3.4682319,23.074229,2.3187563,0.010355975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.291,0,0,0,0,0,0,0,0,157.267,3100.211
1868,0.13525196,0.47198274,55.191198,0.48595323,3.6411411,3641.1411,399.98738,70.233905,6.0922945,3.4922016,23.130846,2.3371841,0.010356145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.341,0,0,0,0,0,0,0,0,157.267,3100.211
1869,0.14228123,0.47048522,54.559303,0.48686155,3.7337787,3733.7787,401.00042,70.371743,6.1322171,3.5161713,23.187463,2.3628056,0.010356316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.386,0,0,0,0,0,0,0,0,157.267,3100.211
1870,0.14731051,0.46933399,53.927407,0.48774355,3.8264163,3826.4163,402.01346,70.50958,6.1721397,3.540141,23.244079,2.3824052,0.010356485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.452,0,0,0,0,0,0,0,0,157.267,3100.211
1871,0.15633978,0.48732546,56.683869,0.58501628,3.9931681,3993.1681,403.03248,70.653331,6.217166,3.562453,23.283844,2.8606677,0.010356891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.505,0,0,0,0,0,0,0,0,157.267,3100.211
1872,0.17336905,0.56696435,59.440331,0.66673981,4.1599199,4159.9199,404.0515,70.797082,6.2621924,3.5847651,23.323608,3.2401697,0.010357297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.557,0,0,0,0,0,0,0,0,157.267,3100.211
1873,0.18439832,0.57690133,62.196793,0.69637076,4.3266717,4326.6717,405.07052,70.940834,6.3072188,3.6070771,23.363373,3.4033641,0.010357705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,0,0,0,0,0,0,157.267,3100.211
1874,0.1744276,0.58328394,64.953255,0.70875030000000006,4.4934235,4493.4235,406.08954,71.084585,6.3522452,3.6293891,23.403138,3.4271557,0.010358112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.663,0,0,0,0,0,0,0,0,157.267,3100.211
1875,0.18845687,0.5899696,67.709717,0.72034342,4.6601753,4660.1753,407.10856,71.228336,6.3972715000000004,3.6517012,23.442902,3.5173084,0.010358519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85,0,0,0,0,0,0,0,0,157.267,3100.211
1876,0.19148614,0.59639187,70.46618,0.74524338,4.8269271,4826.9271,408.12758,71.372087,6.4422979,3.6740132,23.482667,3.6375503,0.010358927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.989,0,0,0,0,0,0,0,0,157.267,3100.211
1877,0.19451541,0.60262312,73.222642,0.75633197,4.9936789,4993.6789,409.1466,71.515838,6.4873243,3.6963253,23.522431,3.6958465,0.010359338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,0,0,0,0,0,0,0,0,157.267,3100.211
1878,0.196,0.6090507,75.979104,0.7660459,5.1604307,5160.4307,410.16562,71.659589,6.5323507,3.7186373,23.562196,3.7456526,0.010359748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.275,0,0,0,0,0,0,0,0,157.267,3100.211
1879,0.21,0.61534752,78.735566,0.77491118,5.3271825,5327.1825,411.18464,71.80334,6.577377,3.7409493,23.60196,3.8304098,0.01036016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.396,0,0,0,0,0,0,0,0,157.267,3100.211
1880,0.236,0.62124317,81.492028,0.78412129,5.4939343,5493.9343,412.20366,71.947091,6.6224034,3.7632614,23.641725,3.9520183,0.010360569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.573,0,0,0,0,0,0,0,0,157.267,3100.211
1881,0.243,0.64887292,84.359461,0.81157848,5.7623214,5762.3214,413.25581,72.099835,6.6759474,3.7925706,23.675442,4.071307,0.010361286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.726,0,0,0,0,0,0,0,0,157.267,3100.211
1882,0.256,0.60466403,87.226893,0.78526034,6.0307085,6030.7085,414.30795,72.252579,6.7294913,3.8218798,23.709158,4.0198711,0.010362003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.883,0,0,0,0,0,0,0,0,157.267,3100.211
1883,0.272,0.60851762,90.094326,0.79255607,6.2990955,6299.0955,415.3601,72.405323,6.7830353,3.851189,23.742875,4.0985326,0.01036272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.043,0,0,0,0,0,0,0,0,157.267,3100.211
1884,0.275,0.61212775,92.961758,0.7987505,6.5674826,6567.4826,416.41225,72.558067,6.8365793,3.8804982,23.776592,4.1333435,0.010363441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.233,0,0,0,0,0,0,0,0,157.267,3100.211
1885,0.27699999,0.61523611,95.829191,0.80453383,6.8358696,6835.8696,417.46439,72.710811,6.8901232,3.9098074,23.810309,4.1646148,0.010364164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.427,0,0,0,0,0,0,0,0,157.267,3100.211
1886,0.28099999,0.61714413,98.696624,0.82619361,7.1042567,7104.2567,418.51654,72.863555,6.9436672,3.9391166,23.844026,4.2758916,0.010364884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.625,0,0,0,0,0,0,0,0,157.267,3100.211
1887,0.295,0.61616314,101.56406,0.83219647,7.3726438,7372.6438,419.56869,73.016299,6.9972112,3.9684258,23.877742,4.353178,0.010365604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.827,0,0,0,0,0,0,0,0,157.267,3100.211
1888,0.32699999,0.61473356,104.43149,0.83705812,7.6410308,7641.0308000000005,420.62083,73.169043,7.0507551,3.997735,23.911459,4.4748698,0.010366324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.033,0,0,0,0,0,0,0,0,157.267,3100.211
1889,0.32699999,0.6132002,107.29892,0.84143987,7.9094179,7909.4179,421.67298,73.321787,7.1042991,4.0270443,23.945176,4.498422,0.010367045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27,0,0,0,0,0,0,0,0,157.267,3100.211
1890,0.35599999,0.61175412,110.16635,0.84552548,8.1778049,8177.8049,422.72513,73.474531,7.1578431,4.0563535,23.978893,4.6037011,0.010367767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.485,0,0,0,0,0,0,0,0,157.267,3100.211
1891,0.37199999,0.61024855,111.52362,0.85098169,8.5673728,8567.3728,424.29312,73.700338,7.2358632,4.0882845,24.011375,4.6830725,0.010368724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.731,0,0,0,0,0,0,0,0,157.267,3100.211
1892,0.37399999,0.62319119,112.88089,0.85741997,8.9569407,8956.9407,425.86111,73.926145,7.3138833,4.1202154,24.043857,4.7551637,0.01036968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,0,0,0,0,0,0,0,0,157.267,3100.211
1893,0.36999999,0.62440331,114.23816,0.86475824,9.3465086,9346.5086,427.42911,74.151953,7.3919035,4.1521464,24.076339,4.8217408,0.010370641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.267,0,0,0,0,0,0,0,0,157.267,3100.211
1894,0.38299999,0.64036719,115.59543,0.87294487,9.7360765,9736.0765,428.9971,74.37776,7.4699236,4.1840774,24.108821,4.8845702,0.010371602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.529,0,0,0,0,0,0,0,0,157.267,3100.211
1895,0.40599999,0.64441851000000006,116.9527,0.88188195,10.125644,10125.644,430.56509,74.603567,7.5479437,4.2160084,24.141303,4.9454181,0.01037256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.824,0,0,0,0,0,0,0,0,157.267,3100.211
1896,0.41899999,0.6462784,118.30997,0.89141802,10.515212,10515.212,432.13309,74.829374,7.6259638,4.2479394,24.173785,5.0060509,0.010373516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.151,0,0,0,0,0,0,0,0,157.267,3100.211
1897,0.43999999,0.64956412,119.66724,0.90140157,10.90478,10904.78,433.70108,75.055181,7.703984,4.2798704,24.206267,5.0682347,0.010374477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.432,0,0,0,0,0,0,0,0,157.267,3100.211
1898,0.46499999,0.65100098,121.02451,0.91168111,11.294348,11294.348,435.26907,75.280989,7.7820041,4.3118014,24.238749,5.1337359,0.010375435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.798,0,0,0,0,0,0,0,0,157.267,3100.211
1899,0.50699999,0.65220446,122.38178,0.92210515,11.683916,11683.916,436.83707,75.506796,7.8600242,4.3437324,24.271232,5.2043208,0.010376393,0.95911885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.119,0,0,0,0,0,0,0,0,157.267,3100.211
1900,0.53399999,0.65320628,123.73905,0.9325222,12.073484,12073.484,438.40506,75.732603,7.9380443,4.3756633,24.303714,5.2817555,0.010377345,0.050575847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.473,0,0,0,0,0,0,0,0,157.267,3100.211
1901,0.55199999,0.70294318,124.8415,0.9446669,12.62988,12629.88,439.89156,75.920477,8.0441379,4.4173849,24.336515,5.3685634,0.010379723,0.053237732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.592,0,0,0,0,0,0,0,0,157.267,3100.211
1902,0.56599999,0.70297364,125.94396,0.95993065,13.186275,13186.275,441.37806,76.108351,8.1502315,4.4591064,24.369316,5.4646652,0.0103821,0.056039719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.762,0,0,0,0,0,0,0,0,157.267,3100.211
1903,0.61699999,0.72667096,127.04642,0.97764708,13.742671,13742.671,442.86456,76.296224,8.2563251,4.500828,24.402117,5.5679233,0.010384475,0.058989177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.906,0,0,0,0,0,0,0,0,157.267,3100.211
1904,0.62399999,0.74829324,128.14887,0.99722904,14.299067,14299.067,444.35106,76.484098,8.3624187,4.5425495,24.434918,5.6762002,0.01038685,0.062093873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.102,0,0,0,0,0,0,0,0,157.267,3100.211
1905,0.66299999,0.76981521,129.25133,1.0181293,14.855463,14855.463,445.83756,76.671972,8.4685123,4.5842711,24.467719,5.7873584,0.010389227,0.065361969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.623,0,0,0,0,0,0,0,0,157.267,3100.211
1906,0.70699999,0.79653384,130.35378,1.0397413,15.411858,15411.858,447.32406,76.859846,8.5746059,4.6259926,24.50052,5.8992603,0.010391604,0.068802075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.093,0,0,0,0,0,0,0,0,157.267,3100.211
1907,0.78399999,0.80376274,131.45624,1.0614586,15.968254,15968.254,448.81056,77.04772,8.6806995,4.6677142,24.533321,6.0097685,0.010393983,0.072423235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.363,0,0,0,0,0,0,0,0,157.267,3100.211
1908,0.74999999,0.81141278,132.5587,1.0826746,16.52465,16524.65,450.29706,77.235593,8.7867931,4.7094357,24.566122,6.1167454,0.010396358,0.076234986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.633,0,0,0,0,0,0,0,0,157.267,3100.211
1909,0.78499999,0.81737807,133.66115,1.1027829,17.081045,17081.045,451.78356,77.423467,8.8928867,4.7511573,24.598923,6.2180534,0.010398735,0.080247352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.903,0,0,0,0,0,0,0,0,157.267,3100.211
1910,0.81899999,0.82198169,134.76361,1.121177,17.637441,17637.441,453.27006,77.611341,8.9989803,4.7928788,24.631724,6.3115552,0.010401115,0.084470898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.146,0,0,0,0,0,0,0,0,157.267,3100.211
1911,0.83599999,0.77889405,135.96943,1.1389722,17.821423,17821.423,451.75965,77.272725,9.0569588,4.7949516,24.427454,6.3975596,0.010406394,0.088916733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.007,0,0,0,0,0,0,0,0,157.267,3100.211
1912,0.87899999,0.74784844,137.17525,1.1575596,18.005405,18005.405,450.24925,76.934109,9.1149373,4.7970244,24.223184,6.4786614,0.010411672,0.093596563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.895,0,0,0,0,0,0,0,0,157.267,3100.211
1913,0.94299999,0.72297977,138.38107,1.1767464,18.189388,18189.388,448.73884,76.595492,9.1729159,4.7990972,24.018914,6.5561518,0.010416951,0.098522697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.025,0,0,0,0,0,0,0,0,157.267,3100.211
1914,0.84999999,0.71479152,139.58690000000001,1.1962611,18.37337,18373.37,447.22844,76.256876,9.2308944,4.80117,23.814645,6.6313219,0.010422233,0.1037081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.082,0,0,0,0,0,0,0,0,157.267,3100.211
1915,0.83799999,0.70574964,140.79272,1.2158443,18.557352,18557.352,445.71803,75.91826,9.288873,4.8032428,23.610375,6.7054629,0.010427518,0.10916642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.216,0,0,0,0,0,0,0,0,157.267,3100.211
1916,0.90099999,0.70811648,141.99854,1.2353217,18.741334,18741.334,444.20762,75.579644,9.3468515,4.8053156,23.406105,6.7798659,0.010432805,0.11491202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.614,0,0,0,0,0,0,0,0,157.267,3100.211
1917,0.95499999,0.7111963,143.20436,1.254519,18.925316,18925.316,442.69722,75.241028,9.4048301,4.8073885,23.201836,6.8558222,0.010438096,0.12096002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.143,0,0,0,0,0,0,0,0,157.267,3100.211
1918,0.93599999,0.71430427,144.41019,1.2732618,19.109298,19109.298,441.18681,74.902412,9.4628086,4.8094613,22.997566,6.9346228,0.010443388,0.12732636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.696,0,0,0,0,0,0,0,0,157.267,3100.211
1919,0.80599999,0.71965435,145.61601,1.2913759,19.29328,19293.28,439.67641,74.563795,9.5207871,4.8115341,22.793296,7.0175589,0.010448682,0.13402771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.196,0,0,0,0,0,0,0,0,157.267,3100.211
1920,0.93199999,0.72128338,146.82183,1.3086869,19.477262,19477.262,438.166,74.225179,9.5787657,4.8136069,22.589027,7.1059216,0.010453982,0.14108183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.802,0,0,0,0,0,0,0,0,157.267,3100.211
1921,0.80299999,0.75741661,147.86155,1.3257924,19.863884,19863.884,440.99557,74.68028,9.6457029,4.7987143,22.605247,7.20195,0.0104523,0.14850719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.304,0,0,0,0,0,0,0,0,157.267,3100.211
1922,0.84499999,0.7479409,148.90128,1.343275,20.250505,20250.505,443.82514,75.13538,9.7126402,4.7838218,22.621467,7.3058291,0.98417991,0.15632334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.563,0,0,0,0,0,0,0,0,157.267,3100.211
1923,0.96999999,0.75328819,149.941,1.3609385,20.637127,20637.127,446.65471,75.59048,9.7795774,4.7689293,22.637688,7.415769,1.1648849,0.16455089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.35,0,0,0,0,0,0,0,0,157.267,3100.211
1924,0.96299999,0.75686059000000006,150.98072,1.3796194,21.023748,21023.748,449.48427,76.045581,9.8465147,4.7540367,22.653908,7.5299799,1.2256653,0.17321146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.878,0,0,0,0,0,0,0,0,157.267,3100.211
1925,0.97499999,0.75808855,152.02045,1.3998974,21.41037,21410.37,452.31384,76.500681,9.9134519,4.7391442,22.670128,7.6466719,1.2896434,0.18232786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.827,0,0,0,0,0,0,0,0,157.267,3100.211
1926,0.98299999,0.76148327,153.06017,1.4211909,21.796991,21796.991,455.14341,76.955782,9.9803892,4.7242517,22.686349,7.7640552,1.3569897,0.19192405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.446,0,0,0,0,0,0,0,0,157.267,3100.211
1927,1.062,0.79718283,154.09989,1.4429184,22.183613,22183.613,457.97298,77.410882,10.047326,4.7093591,22.702569,7.8803399,1.4278827,0.20202532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.065,0,0,0,0,0,0,0,0,157.267,3100.211
1928,1.065,0.79967141,155.13962,1.4644982,22.570234,22570.234,460.80254,77.865982,10.114264,4.6944666,22.718789,7.9937361,1.5025036,0.21265824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.685,0,0,0,0,0,0,0,0,157.267,3100.211
1929,1.145,0.82422601,156.17934,1.4853488,22.956856,22956.856,463.63211,78.321083,10.181201,4.6795741,22.73501,8.102454,1.5810544,0.22385079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.573,0,0,0,0,0,0,0,0,157.267,3100.211
1930,1.053,0.89587975,157.21906,1.5048887,23.343477,23343.477,466.46168,78.776183,10.248138,4.6646815,22.75123,8.2047038,1.6637375,0.23563239,0,0.74681988,0,0,0,0,0,0,0,0,0,0,0,0,0,31.933,0,0,0,0,0,0,0,0,157.267,3100.211
1931,0.93999999,0.90334082,158.34545,1.5226236,23.754956,23754.956,468.03074,78.909446,10.302469,4.6670964,22.748587,8.298548,1.7507764,0.24803412,0,0.067690547,0,0,0,0,0,0,0,0,0,0.097,0,0,0,32.553,0,0,0,0,0,0,0,0,157.267,3100.211
1932,0.84699999,0.81222597,159.47183,1.5385172,24.166434,24166.434,469.5998,79.042709,10.356801,4.6695113,22.745943,8.3849848,1.8423953,0.26108852,0,0.073576745,0,0,0,0,0,0,0,0,0,0.097,0,0,0,33.979,0,0,0,0,0,0,0,0,157.267,3100.211
1933,0.89299999,0.80858849,160.59821,1.5526746,24.577913,24577.913,471.16886,79.175973,10.411132,4.6719262,22.7433,8.4666283,1.9388369,0.27483004,0,0.079974791,0,0,0,0,0,0,0,0,0,0.097,0,0,0,41.893,0,0,0,0,0,0,0,0,157.267,3100.211
1934,0.97299999,0.79686256,161.7246,1.5653127,24.989392,24989.392,472.73791,79.309236,10.465463,4.674341,22.740656,8.5460922,2.0403528,0.28929476,0,0.086929197,0,0,0,0,0,0,0,0,0,0.194,0,0.117,0,42.817,0,0,0,0,0,0,0,0,157.267,3100.211
1935,1.027,0.79471575,162.85098,1.5771213,25.40087,25400.87,474.30697,79.442499,10.519794,4.6767559,22.738013,8.6259906,2.1472124,0.30452082,0,0.09448834,0,0,0,0,0,0,0,0,0,0.291,0,0.117,0,43.74,0,0,0,0,0,0,0,0,157.267,3100.211
1936,1.13,0.80129993,163.97736,1.5889151,25.812349,25812.349,475.87603,79.575762,10.574125,4.6791708,22.735369,8.7089373,2.2596977,0.32054821,0,0.10270482,0,0,0,0,0,0,0,0,0,0.485,0,0.117,0,44.664,0,0,0,0,0,0,0,0,157.267,3100.211
1937,1.209,0.77969902,165.10375,1.6015088,26.223828,26223.828,477.44509,79.709025,10.628457,4.6815857,22.732726,8.7975462,2.3781004,0.33741917,0,0.11163575,0,0,0,0,0,0,0,0,0,0.776,0,0.234,0,45.588,0,0,0,0,0,0,0,0,157.267,3100.211
1938,1.142,0.78188222,166.23013,1.615717,26.635306,26635.306,479.01415,79.842288,10.682788,4.6840005,22.730082,8.8944313,2.5027381,0.35517808,0,0.12134333,0,0,0,0,0,0,0,0,0.161,1.164,0,0.234,0,46.512,0,0.165,0,0,0,0,0,0,157.267,3100.211
1939,1.192,0.77944376,167.35651,1.6323545,27.046785,27046.785,480.58321,79.975552,10.737119,4.6864154,22.727439,9.0022064,2.6339328,0.37387169,0,0.13189502,0,0,0,0,0,0,0,0,0.161,1.649,0,0.351,0,47.436,0,0.33,0,0,0,0,0,0,157.267,3100.211
1940,1.299,0.76683237,168.4829,1.6522358,27.458263,27458.263,482.15227,80.108815,10.79145,4.6888303,22.724795,9.1234856,2.7720335,0.39354912,0,0.14336429,0,0,0,0,0,0,0,0,0.161,2.231,0,0.468,0,50.781,0,0.496,0,0,0,0,0,0,157.267,3100.211
1941,1.334,0.75036458,170.03046,1.7002044,27.840442,27840.442,488.55777,81.24331,11.123415,4.693243,22.68764,9.2653861,2.9174066,0.41426223,0,0.15583315,0,0,0,0,0,0,0,0,0.161,2.91,0,0.585,0,52.603,0,0.661,0,0,0,0,0,0,157.267,3100.211
1942,1.342,0.7690497,171.57803,1.7938613,28.22262,28222.62,494.96327,82.377805,11.45538,4.6976558,22.650484,9.4321173,3.0704314,0.39468287,0,0.16938647,0,0,0,0,0,0,0,0,0.161,3.589,0,0.819,0,53.918,0,0.826,0,0,0,0,0,0,157.267,3100.211
1943,1.391,0.7637656,173.12559,1.9231582,28.604799,28604.799,501.36878,83.5123,11.787344,4.7020686,22.613328,9.6219311,3.2315097,0.37832187,0,0.18411857,0,0,0,0,0,0,0,0,0.322,4.365,0,1.17,0,54.705,0,0.991,0,0,0,0,0,0,157.267,3100.211
1944,1.383,0.76839864,174.67315,2.0866797,28.986977,28986.977,507.77428,84.646796,12.119309,4.7064813,22.576173,9.8330792,3.4010636,0.3640764,0,0.20013198,0,0,0,0,0,0,0,0,0.322,5.917,0,1.521,0,55.75,0,1.157,0,0,0,0,0,0,157.267,3100.211
1945,1.16,0.76914739,176.22072,2.280402,29.369156,29369.156,514.17979,85.781291,12.451274,4.7108941,22.539017,10.063814,3.579544,0.35194679,0,0.21753811,0,0,0,0,0,0,0,0,0.483,7.76,1.868,3.861,0,56.796,0,1.322,0,0,0,0,0,0,157.267,3100.211
1946,1.238,0.84214892,177.76828,2.4903635,29.751334,29751.334,520.58529,86.915786,12.783238,4.7153069,22.501861,10.312386,3.7674167,0.34193311,0,0.23645812,0,0,0,0,0,0,0,0,0.966,13.483,4.203,6.318,0,59.187,0,1.487,0,0,0,0,0,0,157.267,3100.211
1947,1.392,0.87017994,179.31584,2.7026031,30.133513,30133.513,526.99079,88.050281,13.115203,4.7197196,22.464705,10.577048,3.9651774,0.33403572,0,0.25702368,0,0,0,0,0,0,0,0,2.093,20.661,5.137,6.903,0,67.278,0,1.652,0,0,0,0,0,0,157.267,3100.211
1948,1.469,0.87513044,180.86341,2.9031595,30.515691,30515.691,533.3963,89.184777,13.447168,4.7241324,22.42755,10.856052,4.1733472,0.32825472,0,0.27937786,0,0,0,0,0,0,0,0,3.703,24.056,6.071,7.254,0,68.369,0,1.817,0,0,0,0,0,0,157.267,3100.211
1949,1.419,0.88212641,182.41097,3.0780722,30.897869,30897.869,539.8018,90.319272,13.779132,4.7285452,22.390394,11.14765,4.3924702,0.32459037,0,0.30367628,0,0,0,0,0,0,0,0,6.118,25.802,6.538,7.722,0,74.34,0,1.983,0,0,0,0,0,0,157.267,3100.211
1950,1.63,0.89233465,183.95853,3.2133815,31.280048,31280.048,546.20731,91.453767,14.111096999999999,4.7329579,22.353238,11.450093,4.62313,0.32304286,0,0.33008802,0,0,0,0,0,0,0,0.26190788,8.855,28.615,7.939,8.073,0,65,0,2.148,0,0,0,0,0,0,157.267,3100.211
1951,1.768,1.0885201,189.11003,3.3186021,32.866948,32866.948,558.44614,94.848353,14.528488,4.7733276,22.541288,11.784634,4.865916,0.32361242,0,0.35878218,0,0,0,0,0,0,0,0.26198971,8.158,33.854,1.889,7.102,0,65,0,2.313,0,0,0,0,0,0,157.267,3100.211
1952,1.796,1.1096378,194.26153,3.4111061,34.453849,34453.849,570.68497,98.242938,14.945879,4.8136973,22.729338,12.1691,5.121479,0.32629927,0,0.38997068,0,0,0,0,0,0,0,0.26207156,11.742,35.2,2.139,7.288,0,70,0,2.478,0,0,0,0,0,0,157.927,3117.785
1953,1.841,1.1045171,199.41303,3.4887221,36.040749,36040.749,582.9238,101.63752,15.36327,4.854067,22.917388,12.596604,5.3904959,0.3311036,0,0.42387036,0,0,0,0,0,0,0,0.26215339,15.985,39.582,2.437,7.43,0,75,0,2.644,0,0,0,0,0,0,158.604,3137.148
1954,1.865,1.1521416,204.56453,3.5543489,37.62765,37627.65,595.16263,105.03211,15.780661,4.8944367,23.105438,13.060259,5.6736692,0.33802563,0,0.4607169,0,0,0,0,0,0,0,0.26223522,19.855,44.802,2.785,7.431,0,80,1.214,2.809,0,0,0,0,0,0,159.3,3158.216
1955,2.043,1.1911855,209.71603,3.614111,39.21455,39214.55,607.40145,108.4267,16.198052,4.9348064,23.293487,13.553179,5.9717491,0.34706557,0,0.5007665,0,0,0,0,0,0,0,0.26231705,24.604,50.343,3.233,7.388,0,85,3.512,2.974,0,0,0,0,0,0,160.014,3180.749
